id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
65 1000000 10 32MB off 2 0 0 0 s_2 5 406.038
66 1000000 10 32MB off 2 0 0 0 s_3 1 496.318
66 1000000 10 32MB off 2 0 0 0 s_3 2 495.970
66 1000000 10 32MB off 2 0 0 0 s_3 3 496.281
66 1000000 10 32MB off 2 0 0 0 s_3 4 496.367
66 1000000 10 32MB off 2 0 0 0 s_3 5 495.849
67 1000000 10 64MB on 2 0 0 0 s_1 1 387.863
67 1000000 10 64MB on 2 0 0 0 s_1 2 387.710
67 1000000 10 64MB on 2 0 0 0 s_1 3 386.408
67 1000000 10 64MB on 2 0 0 0 s_1 4 387.803
67 1000000 10 64MB on 2 0 0 0 s_1 5 386.632
68 1000000 10 64MB on 2 1 0 1 s_2 1 315.121
68 1000000 10 64MB on 2 1 0 1 s_2 2 314.985
68 1000000 10 64MB on 2 1 0 1 s_2 3 314.802
68 1000000 10 64MB on 2 1 0 1 s_2 4 315.191
68 1000000 10 64MB on 2 1 0 1 s_2 5 314.905
69 1000000 10 64MB on 2 1 0 1 s_3 1 328.380
69 1000000 10 64MB on 2 1 0 1 s_3 2 328.343
69 1000000 10 64MB on 2 1 0 1 s_3 3 328.434
69 1000000 10 64MB on 2 1 0 1 s_3 4 328.346
69 1000000 10 64MB on 2 1 0 1 s_3 5 328.398
70 1000000 10 64MB off 2 0 0 0 s_1 1 385.318
70 1000000 10 64MB off 2 0 0 0 s_1 2 385.173
70 1000000 10 64MB off 2 0 0 0 s_1 3 383.997
70 1000000 10 64MB off 2 0 0 0 s_1 4 383.896
70 1000000 10 64MB off 2 0 0 0 s_1 5 384.867
71 1000000 10 64MB off 2 0 0 0 s_2 1 425.807
71 1000000 10 64MB off 2 0 0 0 s_2 2 425.280
71 1000000 10 64MB off 2 0 0 0 s_2 3 424.956
71 1000000 10 64MB off 2 0 0 0 s_2 4 424.949
71 1000000 10 64MB off 2 0 0 0 s_2 5 426.566
72 1000000 10 64MB off 2 0 0 0 s_3 1 514.944
72 1000000 10 64MB off 2 0 0 0 s_3 2 513.910
72 1000000 10 64MB off 2 0 0 0 s_3 3 514.592
72 1000000 10 64MB off 2 0 0 0 s_3 4 515.024
72 1000000 10 64MB off 2 0 0 0 s_3 5 514.618
73 1000000 10 128MB on 2 0 0 0 s_1 1 305.755
73 1000000 10 128MB on 2 0 0 0 s_1 2 305.753
73 1000000 10 128MB on 2 0 0 0 s_1 3 304.843
73 1000000 10 128MB on 2 0 0 0 s_1 4 304.438
73 1000000 10 128MB on 2 0 0 0 s_1 5 306.035
74 1000000 10 128MB on 2 1 0 1 s_2 1 315.417
74 1000000 10 128MB on 2 1 0 1 s_2 2 315.378
74 1000000 10 128MB on 2 1 0 1 s_2 3 315.289
74 1000000 10 128MB on 2 1 0 1 s_2 4 314.980
74 1000000 10 128MB on 2 1 0 1 s_2 5 315.302
